Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
Will you go away	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Will you be quiet	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Time to shut up now	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Time to shut up	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Time to hush up now	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Time to hush	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Please say your done now	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Time to be quiet	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Will you please go away	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Time for you to hush up	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Time for you to hush	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Time for you to be quiet	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
That's enough out of you	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
That's enough from you	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
That's enough	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Time to be quiet now	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Will you shut up	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Zip it!	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
You can stop talking now	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
You can shut up now	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
You can just shut up now	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
You can just be quiet now	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
You can hush up now	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Will you hush	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Will you stop talking	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Will you please be quiet	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Will you shush	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Will you please zip it	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Will you please stop talking	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Will you please shut up	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Will you please shush	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Will you please hush	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Stop your noise	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Will you zip it	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Quiet, you	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Talk to the hand	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Shut up already	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Shut up	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Shut it	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Shush	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Shhh	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Shut up your mouth	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Read my lips: be quiet	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Shut up, please	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Quiet time	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Quiet	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Put a sock in it	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Put a cork in it	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Please zip it	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Please stop talking	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Zip it, you	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Read my lips: zip it	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Silence is golden	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Please shush	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Stop with the noise	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Stop talking, you	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Stop talking	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Stop it with the noise already	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Stop flapping your jaw	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Shut up your face	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Silence!	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Stop your talking	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Shut your yap	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Shut your trap	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Shut your pie hole	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Shut your mouth	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Shut your face	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Shut up, you	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Shut up, will ya	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
Stop all your noise	Will do.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	37
I would really enjoy hearing you sing	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Aren't you going to sing a song?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Don't you want to sing for me?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Go ahead and sing	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Have you ever sung a song?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Hum a tune	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Hum a tune for me	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
I need to hear you sing	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
I would appreciate if you sang a song?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
I would just love to hear you sing	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
I would love for you to sing to me	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Do you sing?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
I would love to hear your singing voice	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Do you know how to sing	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
I would really enjoy hearing you sing a pretty song	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
I would sure enjoy hearing you sing	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
I'd love a song	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
I'd love it if you'd sing	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
I'd love to hear you sing	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
I'd love you to sing for me	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
It's time for you to sing	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
It's time for you to sing a song	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
May I please hear your singing voice?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Oh please sing for me	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Sing	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
I would love to hear you sing	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can you sing for me?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Aren't you going to sing for me?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Aren't you going to sing to me?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Aren't you going to sing?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can I hear your singing voice?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can you please sing a song to me?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can you please sing me a song	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can you sing a little song for me?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can you sing a little song?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can you sing a song for me?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can you sing a song to me?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Don’t you want to sing to me?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can you sing a tune?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Sing a song to me	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can you sing me a song?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can you sing me something?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can you sing something for me?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can you sing something?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can you sing to me?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can you sing?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Come on sing a song	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Do you ever sing?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Do you know any songs?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Do you know any tunes?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Do you know how to hum a song	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Can you sing a song?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Won't you sing me a ditty?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Will you sing a tune for me	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Will you sing for me	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Will you sing me a song	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Will you sing me something?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Will you sing something?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Will you sing to me?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Will you sing with me	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Will you sing?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Won't you please sing for me?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Won't you please sing me a song?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Sing a song	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Won't you sing for me?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
Will you serenade me?	La la la, tra la la. I'm awesome at this.	qna_chitchat_Friendly.tsv	editorial:chitchat	[]	false	[]	38
