Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
very funny	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
That's hilarious	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
That's funny	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
looooool	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
That's a good one	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
Omg hilarious	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
That made me laugh	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
That is too funny	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
that is funny	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
Teehee	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
Tee hee	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
So freaking funny	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
ROFL	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
Pretty hilarious	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
Pretty funny	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
You're making me laugh	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
That's a knee slapper	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
Whoops	Name the killer in Halloween.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	86
Scuse me	Name the killer in Halloween.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	86
Pardon me	Name the killer in Halloween.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	86
Pardon	Name the killer in Halloween.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	86
Oopsie	Name the killer in Halloween.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	86
Oops	Name the killer in Halloween.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	86
No offense	Name the killer in Halloween.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	86
I beg your pardon	Name the killer in Halloween.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	86
Excuse moi	Name the killer in Halloween.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	86
Excuse me	Name the killer in Halloween.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	86
Don't take this the wrong way	Name the killer in Halloween.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	86
Don't take that the wrong way	Name the killer in Halloween.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	86
Don't be offended	Name the killer in Halloween.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	86
Begging your pardon	Name the killer in Halloween.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	86
Umm what?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Wanna tell me more?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
How do you mean?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Huh?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
I'm sorry, what do you mean?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Is that what you meant to say?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Pray tell, what does that mean?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Care to say more?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Umm what now?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Care to explain?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Wait a minute, what?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Wait what now?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Wait what?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Wanna elaborate?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Wanna explain more?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Can you clarify that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Run that by me again.	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Can you restate that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Can you explain better?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Can you explain more about that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Can you explain more?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Can you explain that to me?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Can you explain that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Can you please explain that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Come again?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Can you rephrase that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What are you on about?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Can you say more on that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Can you say that a different way?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Can you state that a different way?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Can you tell me more about that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Can you try and explain that to me?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Care to elaborate?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Can you please explain yourself?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Wot u talking bout Willis?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Wanna explain?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Whatdya mean?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What's that mean?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What's that supposed to mean?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Why do you say that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Why do you think that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What was that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
wot u talkin abt?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
what the heck does that mean?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Wot?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
WTF	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
You want to clarify that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
You want to elaborate on that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
You want to explain that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
You want to tell me more about that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Why is that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What makes you say that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What are you talking about?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What do you even mean by that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What do you mean by that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What do you mean?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What does that even mean?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What does that mean, pray tell?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What you talking about Willis?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What is that supposed to mean?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
You want to tell me more?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What makes you think so?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What makes you think that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What now?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What on earth are you talking about?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What on earth do you mean by that?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What the heck are you talking about?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
What don't you get?	Sorry, I don't understand.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
that is true	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
100 percent	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Right you are	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Righto	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
So true	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
That is a correct statement	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
That is a true statement	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
That is accurate	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
That is an accurate statement	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
One hundred percent	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
That is right	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Nailed it	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
That was a correct statement	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
That was a true statement	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
That was accurate	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
That was an accurate statement	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
That was correct	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
That was right	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
That was true	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
That's a correct statement	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
That is correct	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
correctamundo	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Absolutely	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Absolutely correct	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Absolutely right	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Accurate	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Affirmative	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Beyond a doubt	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Bullseye	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Certainly	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Right	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Correct you are	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
That's accurate	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Darn straight	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Definitely	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Ding ding ding	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Fair	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
I understood what you said	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
I'm picking up what you're throwing down	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
In a heartbeat	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Indubitably	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Correct	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
You're right	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Yes, that is true	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
yes, that's accurate	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
yes, that's correct	Excellent.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
